6.000000e-01	1	3.600000e-01
6.000000e-01	1	4.900000e-01
6.000000e-01	1	5.100000e-01
6.000000e-01	1	3.000000e-01
6.000000e-01	1	3.400000e-01
6.000000e-01	2	3.100000e-01
6.000000e-01	2	2.800000e-01
6.000000e-01	2	2.800000e-01
6.000000e-01	2	1.600000e-01
6.000000e-01	2	1.500000e-01
6.000000e-01	5	1.900000e-01
6.000000e-01	5	2.500000e-01
6.000000e-01	5	1.000000e-01
6.000000e-01	5	2.300000e-01
6.000000e-01	5	1.500000e-01
6.000000e-01	10	8.000000e-02
6.000000e-01	10	1.200000e-01
6.000000e-01	10	8.000000e-02
6.000000e-01	10	2.000000e-01
6.000000e-01	10	1.600000e-01
6.000000e-01	15	1.200000e-01
6.000000e-01	15	1.200000e-01
6.000000e-01	15	4.000000e-02
6.000000e-01	15	4.000000e-02
6.000000e-01	15	1.000000e-01
6.000000e-01	20	1.100000e-01
6.000000e-01	20	1.200000e-01
6.000000e-01	20	8.000000e-02
6.000000e-01	20	8.000000e-02
6.000000e-01	20	4.000000e-02
6.000000e-01	25	1.200000e-01
6.000000e-01	25	8.000000e-02
6.000000e-01	25	8.000000e-02
6.000000e-01	25	1.200000e-01
6.000000e-01	25	4.000000e-02
6.000000e-01	30	8.000000e-02
6.000000e-01	30	8.000000e-02
6.000000e-01	30	8.000000e-02
6.000000e-01	30	4.000000e-02
6.000000e-01	30	1.200000e-01
6.500000e-01	1	4.000000e-01
6.500000e-01	1	3.500000e-01
6.500000e-01	1	3.900000e-01
6.500000e-01	1	2.900000e-01
6.500000e-01	1	3.600000e-01
6.500000e-01	2	2.000000e-01
6.500000e-01	2	2.700000e-01
6.500000e-01	2	3.900000e-01
6.500000e-01	2	2.300000e-01
6.500000e-01	2	2.000000e-01
6.500000e-01	5	2.400000e-01
6.500000e-01	5	1.800000e-01
6.500000e-01	5	1.600000e-01
6.500000e-01	5	1.200000e-01
6.500000e-01	5	1.600000e-01
6.500000e-01	10	1.200000e-01
6.500000e-01	10	1.200000e-01
6.500000e-01	10	1.200000e-01
6.500000e-01	10	1.200000e-01
6.500000e-01	10	8.000000e-02
6.500000e-01	15	1.200000e-01
6.500000e-01	15	8.000000e-02
6.500000e-01	15	0.000000e+00
6.500000e-01	15	8.000000e-02
6.500000e-01	15	4.000000e-02
6.500000e-01	20	8.000000e-02
6.500000e-01	20	8.000000e-02
6.500000e-01	20	4.000000e-02
6.500000e-01	20	8.000000e-02
6.500000e-01	20	8.000000e-02
6.500000e-01	25	4.000000e-02
6.500000e-01	25	4.000000e-02
6.500000e-01	25	8.000000e-02
6.500000e-01	25	8.000000e-02
6.500000e-01	25	4.000000e-02
6.500000e-01	30	8.000000e-02
6.500000e-01	30	4.000000e-02
6.500000e-01	30	4.000000e-02
6.500000e-01	30	1.200000e-01
6.500000e-01	30	4.000000e-02
7.000000e-01	1	3.000000e-01
7.000000e-01	1	3.300000e-01
7.000000e-01	1	3.500000e-01
7.000000e-01	1	3.800000e-01
7.000000e-01	1	2.800000e-01
7.000000e-01	2	2.200000e-01
7.000000e-01	2	2.200000e-01
7.000000e-01	2	1.800000e-01
7.000000e-01	2	2.500000e-01
7.000000e-01	2	2.100000e-01
7.000000e-01	5	8.000000e-02
7.000000e-01	5	1.200000e-01
7.000000e-01	5	1.200000e-01
7.000000e-01	5	1.500000e-01
7.000000e-01	5	1.600000e-01
7.000000e-01	10	4.000000e-02
7.000000e-01	10	4.000000e-02
7.000000e-01	10	8.000000e-02
7.000000e-01	10	6.000000e-02
7.000000e-01	10	8.000000e-02
7.000000e-01	15	1.200000e-01
7.000000e-01	15	4.000000e-02
7.000000e-01	15	1.200000e-01
7.000000e-01	15	4.000000e-02
7.000000e-01	15	8.000000e-02
7.000000e-01	20	4.000000e-02
7.000000e-01	20	8.000000e-02
7.000000e-01	20	8.000000e-02
7.000000e-01	20	4.000000e-02
7.000000e-01	20	8.000000e-02
7.000000e-01	25	4.000000e-02
7.000000e-01	25	4.000000e-02
7.000000e-01	25	4.000000e-02
7.000000e-01	25	8.000000e-02
7.000000e-01	25	8.000000e-02
7.000000e-01	30	4.000000e-02
7.000000e-01	30	4.000000e-02
